"word","tag"
"忍耐","TOCFL 3"
"任務","TOCFL 3"
"熱水","TOCFL 3"
"日出","TOCFL 3"
"日期","TOCFL 3"
"如","TOCFL 3"
"如此","TOCFL 3"
"如下","TOCFL 3"
"如意","TOCFL 3"
"弱","TOCFL 3"
"森林","TOCFL 3"
"失戀","TOCFL 3"
"失去","TOCFL 3"
"獅(子)","TOCFL 3"
"時代","TOCFL 3"
"十分","TOCFL 3"
"實話","TOCFL 3"
"實際","TOCFL 3"
"時刻","TOCFL 3"
"實力","TOCFL 3"
"石頭(˙ㄊㄡ) /石","TOCFL 3"
"實行","TOCFL 3"
"石油","TOCFL 3"
"實在","TOCFL 3"
"使得","TOCFL 3"
"使用","TOCFL 3"
"事業","TOCFL 3"
"事實","TOCFL 3"
"適應","TOCFL 3"
"市長","TOCFL 3"
"殺","TOCFL 3"
"晒","TOCFL 3"
"傷害","TOCFL 3"
"商品","TOCFL 3"
"商業","TOCFL 3"
"上","TOCFL 3"
"上當","TOCFL 3"
"上帝","TOCFL 3"
"上街","TOCFL 3"
"山區","TOCFL 3"
"燒","TOCFL 3"
"少","TOCFL 3"
"蛇","TOCFL 3"
"設備","TOCFL 3"
"設計","TOCFL 3"
"升","TOCFL 3"
"聲","TOCFL 3"
"生","TOCFL 3"
"生產","TOCFL 3"
"聲調","TOCFL 3"
"生動","TOCFL 3"
"生活","TOCFL 3"
"生命","TOCFL 3"
"生字","TOCFL 3"
"深入","TOCFL 3"
"身上","TOCFL 3"
"省","TOCFL 3"
"省錢","TOCFL 3"
"剩","TOCFL 3"
"剩下","TOCFL 3"
"甚至","TOCFL 3"
"收穫","TOCFL 3"
"收音機","TOCFL 3"
"熟悉","TOCFL 3"
"手續","TOCFL 3"
"首","TOCFL 3"
"受得了","TOCFL 3"
"受傷","TOCFL 3"
"輸","TOCFL 3"
"蔬菜","TOCFL 3"
"舒適","TOCFL 3"
"數","TOCFL 3"
"數字","TOCFL 3"
"雙","TOCFL 3"
"刷牙","TOCFL 3"
"水餃","TOCFL 3"
"水平","TOCFL 3"
"睡著","TOCFL 3"
"水準","TOCFL 3"
"樹木","TOCFL 3"
"順便","TOCFL 3"
"順利","TOCFL 3"
"說法","TOCFL 3"
"說明","TOCFL 3"
"說起來","TOCFL 3"
"思考","TOCFL 3"
"思想","TOCFL 3"
"似乎/似","TOCFL 3"
"寺廟","TOCFL 3"
"算了","TOCFL 3"
"隨便","TOCFL 3"
"隨時","TOCFL 3"
"所","TOCFL 3"
"所謂","TOCFL 3"
"抬","TOCFL 3"
"態度","TOCFL 3"
"堂","TOCFL 3"
"躺","TOCFL 3"
"談話","TOCFL 3"
"討厭","TOCFL 3"
"特地","TOCFL 3"
"特色","TOCFL 3"
"特殊","TOCFL 3"
"田","TOCFL 3"
"填","TOCFL 3"
"天堂","TOCFL 3"
"天天","TOCFL 3"
"天下","TOCFL 3"
"條件","TOCFL 3"
"挑戰","TOCFL 3"
"題材","TOCFL 3"
"提到","TOCFL 3"
"提高","TOCFL 3"
"提供","TOCFL 3"
"體會","TOCFL 3"
"體力","TOCFL 3"
"體貼","TOCFL 3"
"體重","TOCFL 3"
"貼","TOCFL 3"
"鐵","TOCFL 3"
"鐵路","TOCFL 3"
"聽力","TOCFL 3"
"聽起來","TOCFL 3"
"聽眾","TOCFL 3"
"挺","TOCFL 3"
"通","TOCFL 3"
"通過","TOCFL 3"
"通知","TOCFL 3"
"同","TOCFL 3"
"同情","TOCFL 3"
"同事","TOCFL 3"
"痛苦","TOCFL 3"
"頭","TOCFL 3"
"投","TOCFL 3"
"投資","TOCFL 3"
"土","TOCFL 3"
"團體","TOCFL 3"
"團圓","TOCFL 3"
"土地","TOCFL 3"
"推","TOCFL 3"
"推薦","TOCFL 3"
"推銷","TOCFL 3"
"退步","TOCFL 3"
"退休","TOCFL 3"
"突然","TOCFL 3"
"兔(子)","TOCFL 3"
"外邊","TOCFL 3"
"外文","TOCFL 3"
"外語","TOCFL 3"
"外祖父","TOCFL 3"
"外祖母","TOCFL 3"
"完成","TOCFL 3"
"玩具","TOCFL 3"
"晚","TOCFL 3"
"萬一","TOCFL 3"
"網","TOCFL 3"
"往往","TOCFL 3"
"娃娃(˙ㄨㄚ)","TOCFL 3"
"維持","TOCFL 3"
"微笑","TOCFL 3"
"偉大","TOCFL 3"
"為","TOCFL 3"
"未來","TOCFL 3"
"位置","TOCFL 3"
"溫度","TOCFL 3"
"溫暖","TOCFL 3"
"溫柔","TOCFL 3"
"文件","TOCFL 3"
"文學","TOCFL 3"
"文章/文","TOCFL 3"
"文字","TOCFL 3"
"穩定","TOCFL 3"
"問好","TOCFL 3"
"問候","TOCFL 3"
"握手","TOCFL 3"
"無","TOCFL 3"
"無法","TOCFL 3"
"無論如何","TOCFL 3"
"無窮","TOCFL 3"
"無所謂","TOCFL 3"
"誤會","TOCFL 3"
"物價","TOCFL 3"
"西北","TOCFL 3"
"西餐","TOCFL 3"
"西方","TOCFL 3"
"西南","TOCFL 3"
"吸毒","TOCFL 3"
"犧牲","TOCFL 3"
"吸收","TOCFL 3"
"希望","TOCFL 3"
"吸引","TOCFL 3"
"喜愛","TOCFL 3"
"細","TOCFL 3"
"細心","TOCFL 3"
"戲","TOCFL 3"
"戲劇","TOCFL 3"
"系統","TOCFL 3"
"下","TOCFL 3"
"嚇","TOCFL 3"
"下來","TOCFL 3"
"線","TOCFL 3"
"相對","TOCFL 3"
"相反","TOCFL 3"
"相關","TOCFL 3"
"香水","TOCFL 3"
"相同","TOCFL 3"
"詳細","TOCFL 3"
"響","TOCFL 3"
"想到","TOCFL 3"
"想像","TOCFL 3"
"項","TOCFL 3"
"相聲","TOCFL 3"
"限","TOCFL 3"
"現實","TOCFL 3"
"現象","TOCFL 3"
"限制","TOCFL 3"
"小說","TOCFL 3"
"小偷","TOCFL 3"
"小組","TOCFL 3"
"效果","TOCFL 3"
"笑話","TOCFL 3"
"孝順","TOCFL 3"
"校長","TOCFL 3"
"嚇一跳","TOCFL 3"
"協助","TOCFL 3"
"血","TOCFL 3"
"謝","TOCFL 3"
"心得","TOCFL 3"
"心理","TOCFL 3"
"心意","TOCFL 3"
"欣賞","TOCFL 3"
"新生","TOCFL 3"
"信","TOCFL 3"
"信心","TOCFL 3"
"興奮","TOCFL 3"
"行動","TOCFL 3"
"形容","TOCFL 3"
"行為","TOCFL 3"
"醒","TOCFL 3"
"醒來","TOCFL 3"
"姓","TOCFL 3"
"性別","TOCFL 3"
"性格","TOCFL 3"
"幸好","TOCFL 3"
"幸虧","TOCFL 3"
"幸運","TOCFL 3"
"兇/凶","TOCFL 3"
"熊貓","TOCFL 3"
"修","TOCFL 3"
"修改","TOCFL 3"
"修理","TOCFL 3"
"需求","TOCFL 3"
"需要","TOCFL 3"
"選舉","TOCFL 3"
"學費","TOCFL 3"
"學會","TOCFL 3"
"學問","TOCFL 3"
"尋找","TOCFL 3"
"訓練","TOCFL 3"
"押金","TOCFL 3"
"鴨(子)","TOCFL 3"
"牙","TOCFL 3"
"牙齒","TOCFL 3"
"演","TOCFL 3"
"演出","TOCFL 3"
"羊","TOCFL 3"
"陽光","TOCFL 3"
"養","TOCFL 3"
"樣樣","TOCFL 3"
"煙火","TOCFL 3"
"眼光","TOCFL 3"
"演講","TOCFL 3"
"眼淚","TOCFL 3"
"演員","TOCFL 3"
"邀請","TOCFL 3"
"咬","TOCFL 3"
"要","TOCFL 3"
"要不然","TOCFL 3"
"要不是","TOCFL 3"
"要緊","TOCFL 3"
"也好","TOCFL 3"
"頁","TOCFL 3"
"夜裡/裏","TOCFL 3"
"一般來說","TOCFL 3"
"一點/一點兒","TOCFL 3"
"一方面","TOCFL 3"
"衣櫃","TOCFL 3"
"依靠","TOCFL 3"
"一連","TOCFL 3"
"一生","TOCFL 3"
"一時","TOCFL 3"
"一同","TOCFL 3"
"一向","TOCFL 3"
"一樣","TOCFL 3"
"以","TOCFL 3"
"以及","TOCFL 3"
"以來","TOCFL 3"
"以免","TOCFL 3"
"藝術","TOCFL 3"
"意外","TOCFL 3"
"意義","TOCFL 3"
"陰","TOCFL 3"
"因此","TOCFL 3"
"音響","TOCFL 3"
"引起","TOCFL 3"
"英俊","TOCFL 3"
"贏","TOCFL 3"
"營養","TOCFL 3"
"影片","TOCFL 3"
"勇敢","TOCFL 3"
"擁有","TOCFL 3"
"永遠","TOCFL 3"
"用","TOCFL 3"
"用法","TOCFL 3"
"用品","TOCFL 3"
"優點","TOCFL 3"
"幽默","TOCFL 3"
"優秀","TOCFL 3"
"遊客","TOCFL 3"
"由於","TOCFL 3"
"有效","TOCFL 3"
"友誼","TOCFL 3"
"愉快","TOCFL 3"
"於是","TOCFL 3"
"噢","TOCFL 3"
"與","TOCFL 3"
"玉","TOCFL 3"
"玉米","TOCFL 3"
"預備","TOCFL 3"
"遇到","TOCFL 3"
"預習","TOCFL 3"
"圓","TOCFL 3"
"員工","TOCFL 3"
"原諒","TOCFL 3"
"願望","TOCFL 3"
"約","TOCFL 3"
"月餅","TOCFL 3"
"閱讀","TOCFL 3"
"樂團","TOCFL 3"
"雲","TOCFL 3"
"運氣","TOCFL 3"
"在","TOCFL 3"
"在意","TOCFL 3"
"在於","TOCFL 3"
"早","TOCFL 3"
"早日","TOCFL 3"
"早晚","TOCFL 3"
"造成","TOCFL 3"
"噪音","TOCFL 3"
"增加/增","TOCFL 3"
"責任","TOCFL 3"
"知","TOCFL 3"
"之後","TOCFL 3"
"之間","TOCFL 3"
"之前","TOCFL 3"
"直","TOCFL 3"
"直到","TOCFL 3"
"值得","TOCFL 3"
"殖民地","TOCFL 3"
"植物","TOCFL 3"
"職業","TOCFL 3"
"職員","TOCFL 3"
"指","TOCFL 3"
"只是","TOCFL 3"
"只有","TOCFL 3"
"制度","TOCFL 3"
"智慧","TOCFL 3"
"至少","TOCFL 3"
"至於","TOCFL 3"
"摘","TOCFL 3"
"站","TOCFL 3"
"暫時","TOCFL 3"
"戰爭","TOCFL 3"
"掌握","TOCFL 3"
"障礙","TOCFL 3"
"著(ㄓㄠ)急","TOCFL 3"
"招待","TOCFL 3"
"招牌","TOCFL 3"
"找錢","TOCFL 3"
"照","TOCFL 3"
"炸","TOCFL 3"
"珍貴","TOCFL 3"
"真理","TOCFL 3"
"真實","TOCFL 3"
"真是","TOCFL 3"
"真心","TOCFL 3"
"真正","TOCFL 3"
"整理","TOCFL 3"
"整齊","TOCFL 3"
"證明","TOCFL 3"
"正確","TOCFL 3"
"證書","TOCFL 3"
"政治","TOCFL 3"
"哲學","TOCFL 3"
"這樣子","TOCFL 3"
"中部","TOCFL 3"
"中餐","TOCFL 3"
"終於","TOCFL 3"
"種","TOCFL 3"
"重點","TOCFL 3"
"重視","TOCFL 3"
"周圍","TOCFL 3"
"煮","TOCFL 3"
"主動","TOCFL 3"
"主婦","TOCFL 3"
"主管","TOCFL 3"
"主任","TOCFL 3"
"主題","TOCFL 3"
"主要","TOCFL 3"
"主意","TOCFL 3"
"助","TOCFL 3"
"祝福","TOCFL 3"
"助理","TOCFL 3"
"著名","TOCFL 3"
"狀態","TOCFL 3"
"專心","TOCFL 3"
"專業","TOCFL 3"
"追求","TOCFL 3"
"準時","TOCFL 3"
"著","TOCFL 3"
"資源","TOCFL 3"
"仔細","TOCFL 3"
"自從","TOCFL 3"
"自動","TOCFL 3"
"自殺","TOCFL 3"
"自信","TOCFL 3"
"自在","TOCFL 3"
"宗教","TOCFL 3"
"總而言之","TOCFL 3"
"總算","TOCFL 3"
"總統","TOCFL 3"
"總之","TOCFL 3"
"走走","TOCFL 3"
"組","TOCFL 3"
"祖父","TOCFL 3"
"祖母","TOCFL 3"
"祖先","TOCFL 3"
"醉","TOCFL 3"
"最初","TOCFL 3"
"最多","TOCFL 3"
"最後","TOCFL 3"
"最佳","TOCFL 3"
"尊敬","TOCFL 3"
"作","TOCFL 3"
"做夢/作夢","TOCFL 3"
"作品","TOCFL 3"
"做人","TOCFL 3"
"做事","TOCFL 3"
"作者","TOCFL 3"
"愛好","TOCFL 4"
"愛護","TOCFL 4"
"愛人","TOCFL 4"
"哎呀","TOCFL 4"
"哎喲","TOCFL 4"
"癌症/癌","TOCFL 4"
"按","TOCFL 4"
"暗","TOCFL 4"
"案(子)","TOCFL 4"
"骯髒","TOCFL 4"
"按時","TOCFL 4"
"安慰","TOCFL 4"
"暗中","TOCFL 4"
"安裝","TOCFL 4"
"熬","TOCFL 4"
"拔","TOCFL 4"
"罷工","TOCFL 4"
"敗","TOCFL 4"
"拜","TOCFL 4"
"拜拜","TOCFL 4"
"拜訪","TOCFL 4"
"拜年","TOCFL 4"
"拜託","TOCFL 4"
"擺脫","TOCFL 4"
"罷了","TOCFL 4"
"拌","TOCFL 4"
"般","TOCFL 4"
"磅","TOCFL 4"
"棒","TOCFL 4"
"棒(子)","TOCFL 4"
"辦公","TOCFL 4"
"傍晚","TOCFL 4"
"半路","TOCFL 4"
"辦事","TOCFL 4"
"半數","TOCFL 4"
"扮演","TOCFL 4"
"搬運","TOCFL 4"
"班長","TOCFL 4"
"抱","TOCFL 4"
"報","TOCFL 4"
"保","TOCFL 4"
"寶","TOCFL 4"
"寶寶","TOCFL 4"
"保持","TOCFL 4"
"報仇","TOCFL 4"
"保存","TOCFL 4"
"報答","TOCFL 4"
"報到","TOCFL 4"
"報導","TOCFL 4"
"包裹","TOCFL 4"
"報警","TOCFL 4"
"暴力","TOCFL 4"
"保留","TOCFL 4"
"抱歉","TOCFL 4"
"報社","TOCFL 4"
"保衛","TOCFL 4"
"暴躁","TOCFL 4"
"爆炸","TOCFL 4"
"保障","TOCFL 4"
"包裝","TOCFL 4"
"把握","TOCFL 4"
"備","TOCFL 4"
"被(子)","TOCFL 4"
"悲劇","TOCFL 4"
"背面","TOCFL 4"
"悲痛","TOCFL 4"
"背心","TOCFL 4"
"奔","TOCFL 4"
"本來","TOCFL 4"
"本領","TOCFL 4"
"奔跑","TOCFL 4"
"本身","TOCFL 4"
"本土","TOCFL 4"
"笨重","TOCFL 4"
"閉","TOCFL 4"
"便","TOCFL 4"
"扁","TOCFL 4"
"編","TOCFL 4"
"變動","TOCFL 4"
"便利","TOCFL 4"
"表格","TOCFL 4"
"表情","TOCFL 4"
"標題","TOCFL 4"
"表揚","TOCFL 4"
"標誌","TOCFL 4"
"彼此","TOCFL 4"
"筆記","TOCFL 4"
"比較","TOCFL 4"
"比例","TOCFL 4"
"並","TOCFL 4"
"丙","TOCFL 4"
"冰","TOCFL 4"
"病毒","TOCFL 4"
"病房","TOCFL 4"
"並且","TOCFL 4"
"病情","TOCFL 4"
"筆試","TOCFL 4"
"鼻涕","TOCFL 4"
"必須","TOCFL 4"
"必要","TOCFL 4"
"薄","TOCFL 4"
"撥","TOCFL 4"
"菠菜","TOCFL 4"
"波動","TOCFL 4"
"玻璃","TOCFL 4"
"薄弱","TOCFL 4"
"捕","TOCFL 4"
"補","TOCFL 4"
"不安","TOCFL 4"
"補償","TOCFL 4"
"不成","TOCFL 4"
"補充","TOCFL 4"
"不大","TOCFL 4"
"不當","TOCFL 4"
"不到","TOCFL 4"
"不得已","TOCFL 4"
"部隊","TOCFL 4"
"不敢當","TOCFL 4"
"布告/佈告","TOCFL 4"
"布告欄/佈告欄","TOCFL 4"
"不顧","TOCFL 4"
"不見得","TOCFL 4"
"不僅","TOCFL 4"
"補課","TOCFL 4"
"不良","TOCFL 4"
"不平","TOCFL 4"
"不然","TOCFL 4"
"不如","TOCFL 4"
"補習","TOCFL 4"
"補習班","TOCFL 4"
"不許","TOCFL 4"
"不宜","TOCFL 4"
"不由得","TOCFL 4"
"部長","TOCFL 4"
"不止","TOCFL 4"
"補助","TOCFL 4"
"踩","TOCFL 4"
"採","TOCFL 4"
"財產","TOCFL 4"
"財富","TOCFL 4"
"採購","TOCFL 4"
"才能","TOCFL 4"
"裁判","TOCFL 4"
"彩色","TOCFL 4"
"裁員","TOCFL 4"
"蠶","TOCFL 4"
"慘","TOCFL 4"
"藏","TOCFL 4"
"倉庫","TOCFL 4"
"慚愧","TOCFL 4"
"參與","TOCFL 4"
"操心","TOCFL 4"
"操作","TOCFL 4"
"冊","TOCFL 4"
"測量","TOCFL 4"
"策略","TOCFL 4"
"測試","TOCFL 4"
"測驗","TOCFL 4"
"差","TOCFL 4"
"插","TOCFL 4"
"差錯","TOCFL 4"
"插花","TOCFL 4"
"茶會","TOCFL 4"
"拆","TOCFL 4"
"差距","TOCFL 4"
"產","TOCFL 4"
"長處","TOCFL 4"
"場地","TOCFL 4"
"長度","TOCFL 4"
"長方形","TOCFL 4"
"場合","TOCFL 4"
"長久","TOCFL 4"
"廠商","TOCFL 4"
"嘗試/嚐試","TOCFL 4"
"常識","TOCFL 4"
"場所","TOCFL 4"
"長途","TOCFL 4"
"產量","TOCFL 4"
"產業","TOCFL 4"
"朝","TOCFL 4"
"抄","TOCFL 4"
"超出","TOCFL 4"
"潮流","TOCFL 4"
"吵鬧","TOCFL 4"
"鈔票","TOCFL 4"
"超人","TOCFL 4"
"潮溼/潮濕","TOCFL 4"
"超越","TOCFL 4"
"超重","TOCFL 4"
"插圖","TOCFL 4"
"茶葉","TOCFL 4"
"扯","TOCFL 4"
"澈底/徹底","TOCFL 4"
"沉/沈","TOCFL 4"
"成","TOCFL 4"
"稱","TOCFL 4"
"撐","TOCFL 4"
"成本","TOCFL 4"
"成分/成份","TOCFL 4"
"成交","TOCFL 4"
"乘客","TOCFL 4"
"誠懇","TOCFL 4"
"成立","TOCFL 4"
"成人","TOCFL 4"
"成天","TOCFL 4"
"成為","TOCFL 4"
"呈現","TOCFL 4"
"程序","TOCFL 4"
"誠意","TOCFL 4"
"成語","TOCFL 4"
"陳列","TOCFL 4"
"車票","TOCFL 4"
"遲","TOCFL 4"
"翅膀/翅","TOCFL 4"
"尺寸","TOCFL 4"
"吃虧","TOCFL 4"
"持續","TOCFL 4"
"遲早","TOCFL 4"
"重","TOCFL 4"
"沖","TOCFL 4"
"衝","TOCFL 4"
"崇拜","TOCFL 4"
"充分/充份","TOCFL 4"
"崇高","TOCFL 4"
"充滿","TOCFL 4"
"衝突","TOCFL 4"
"充足","TOCFL 4"
"愁","TOCFL 4"
"抽屜","TOCFL 4"
"處","TOCFL 4"
"處","TOCFL 4"
"出","TOCFL 4"
"初","TOCFL 4"
"傳播","TOCFL 4"
"傳達","TOCFL 4"
"傳單","TOCFL 4"
"床","TOCFL 4"
"幢","TOCFL 4"
"闖","TOCFL 4"
"床單","TOCFL 4"
"窗口","TOCFL 4"
"創新","TOCFL 4"
"創作","TOCFL 4"
"傳染","TOCFL 4"
"傳說","TOCFL 4"
"傳送","TOCFL 4"
"傳統","TOCFL 4"
"傳真","TOCFL 4"
"初步","TOCFL 4"
"出產","TOCFL 4"
"處處","TOCFL 4"
"儲存","TOCFL 4"
"處罰","TOCFL 4"
"除非","TOCFL 4"
"初級","TOCFL 4"
"出境","TOCFL 4"
"出口","TOCFL 4"
"純","TOCFL 4"
"出色","TOCFL 4"
"出身","TOCFL 4"
"出事","TOCFL 4"
"出售","TOCFL 4"
"出席","TOCFL 4"
"儲蓄","TOCFL 4"
"出院","TOCFL 4"
"刺","TOCFL 4"
"詞典/辭典","TOCFL 4"
"詞彙","TOCFL 4"
"刺激","TOCFL 4"
"次數","TOCFL 4"
"此外","TOCFL 4"
"辭職","TOCFL 4"
"從","TOCFL 4"
"從此","TOCFL 4"
"從沒","TOCFL 4"
"從事","TOCFL 4"
"湊","TOCFL 4"
"粗","TOCFL 4"
"催","TOCFL 4"
"促進","TOCFL 4"
"存款","TOCFL 4"
"搓","TOCFL 4"
"錯過","TOCFL 4"
"措施","TOCFL 4"
"錯字","TOCFL 4"
"粗心","TOCFL 4"
"打","TOCFL 4"
"大半","TOCFL 4"
"打扮","TOCFL 4"
"打包","TOCFL 4"
"大便","TOCFL 4"
"大膽","TOCFL 4"
"達到","TOCFL 4"
"大地","TOCFL 4"
"大都","TOCFL 4"
"打斷","TOCFL 4"
"大哥","TOCFL 4"
"待","TOCFL 4"
"代","TOCFL 4"
"帶(子)","TOCFL 4"
"代表","TOCFL 4"
"帶動","TOCFL 4"
"大夫","TOCFL 4"
"代溝","TOCFL 4"
"待會/待會兒","TOCFL 4"
"代價","TOCFL 4"
"貸款","TOCFL 4"
"代理","TOCFL 4"
"帶路","TOCFL 4"
"待遇","TOCFL 4"
"大街","TOCFL 4"
"大力","TOCFL 4"
"大量","TOCFL 4"
"單","TOCFL 4"
"單(子)","TOCFL 4"
"大腦","TOCFL 4"
"蛋白質","TOCFL 4"
"擔保","TOCFL 4"
"單調","TOCFL 4"
"當","TOCFL 4"
"擋","TOCFL 4"
"檔案","TOCFL 4"
"當初","TOCFL 4"
"當選","TOCFL 4"
"當中","TOCFL 4"
"膽量","TOCFL 4"
"誕生","TOCFL 4"
"單位","TOCFL 4"
"耽誤","TOCFL 4"
"膽小","TOCFL 4"
"到達","TOCFL 4"
"道路","TOCFL 4"
"倒楣","TOCFL 4"
"到期","TOCFL 4"
"導演","TOCFL 4"
"導遊","TOCFL 4"
"大清早","TOCFL 4"
"打擾","TOCFL 4"
"大嫂","TOCFL 4"
"打算","TOCFL 4"
"大腿","TOCFL 4"
"大型","TOCFL 4"
"大意","TOCFL 4"
"大有","TOCFL 4"
"打招呼","TOCFL 4"
"打針","TOCFL 4"
"大致","TOCFL 4"
"大眾","TOCFL 4"
"打字","TOCFL 4"
"大自然","TOCFL 4"
"得分","TOCFL 4"
"得獎","TOCFL 4"
"得了","TOCFL 4"
"登","TOCFL 4"
"凳(子)","TOCFL 4"
"等不及","TOCFL 4"
"等級","TOCFL 4"
"登記","TOCFL 4"
"登山","TOCFL 4"
"等於","TOCFL 4"
"得罪","TOCFL 4"
"抵","TOCFL 4"
"遞","TOCFL 4"
"滴","TOCFL 4"
"墊","TOCFL 4"
"電報","TOCFL 4"
"電動","TOCFL 4"
"典禮","TOCFL 4"
"電器","TOCFL 4"
"點燃","TOCFL 4"
"電扇/電風扇","TOCFL 4"
"電視劇","TOCFL 4"
"電視台/電視臺","TOCFL 4"
"電台/電臺","TOCFL 4"
"點頭","TOCFL 4"
"電線","TOCFL 4"
"典型","TOCFL 4"
"電子","TOCFL 4"
"吊","TOCFL 4"
"釣","TOCFL 4"
"雕刻","TOCFL 4"
"釣魚","TOCFL 4"
"低潮","TOCFL 4"
"跌","TOCFL 4"
"跌倒","TOCFL 4"
"抵抗","TOCFL 4"
"地面","TOCFL 4"
"頂","TOCFL 4"
"丁","TOCFL 4"
"盯","TOCFL 4"
"訂購","TOCFL 4"
"訂婚","TOCFL 4"
"定期","TOCFL 4"
"的確","TOCFL 4"
"地毯","TOCFL 4"
"丟臉","TOCFL 4"
"丟人","TOCFL 4"
"地下","TOCFL 4"
"地震","TOCFL 4"
"洞","TOCFL 4"
"凍","TOCFL 4"
"棟","TOCFL 4"
"動不動","TOCFL 4"
"動詞","TOCFL 4"
"懂得","TOCFL 4"
"冬季","TOCFL 4"
"動人","TOCFL 4"
"動身","TOCFL 4"
"動手","TOCFL 4"
"動作","TOCFL 4"
"鬥爭","TOCFL 4"
"毒","TOCFL 4"
"度","TOCFL 4"
"賭","TOCFL 4"
"斷","TOCFL 4"
"端","TOCFL 4"
"鍛鍊","TOCFL 4"
"度過/渡過","TOCFL 4"
"隊","TOCFL 4"
"堆","TOCFL 4"
"對岸","TOCFL 4"
"對策","TOCFL 4"
"對待","TOCFL 4"
"對付","TOCFL 4"
"對抗","TOCFL 4"
"對立","TOCFL 4"
"對於","TOCFL 4"
"隊員","TOCFL 4"
"獨立","TOCFL 4"
"頓","TOCFL 4"
"噸","TOCFL 4"
"蹲","TOCFL 4"
"躲","TOCFL 4"
"奪","TOCFL 4"
"多半/多半兒","TOCFL 4"
"多多","TOCFL 4"
"多少","TOCFL 4"
"多數","TOCFL 4"
"多謝","TOCFL 4"
"獨自","TOCFL 4"
"鵝","TOCFL 4"
"惡劣","TOCFL 4"
"而已","TOCFL 4"
"罰","TOCFL 4"
"發","TOCFL 4"
"發動","TOCFL 4"
"發抖","TOCFL 4"
"反","TOCFL 4"
"番","TOCFL 4"
"翻","TOCFL 4"
"犯錯","TOCFL 4"
"反對","TOCFL 4"
"犯法","TOCFL 4"
"反覆","TOCFL 4"
"防","TOCFL 4"
"方","TOCFL 4"
"方案","TOCFL 4"
"放大","TOCFL 4"
"放棄","TOCFL 4"
"防守","TOCFL 4"
"放手","TOCFL 4"
"放鬆","TOCFL 4"
"放學","TOCFL 4"
"防止","TOCFL 4"
"返回","TOCFL 4"
"反抗","TOCFL 4"
"繁忙","TOCFL 4"
"反面","TOCFL 4"
"煩惱","TOCFL 4"
"犯人","TOCFL 4"
"繁榮","TOCFL 4"
"反問","TOCFL 4"
"反映","TOCFL 4"
"反應","TOCFL 4"
"反正","TOCFL 4"
"繁殖","TOCFL 4"
"犯罪","TOCFL 4"
"發起","TOCFL 4"
"發射","TOCFL 4"
"髮型","TOCFL 4"
"發行","TOCFL 4"
"發言","TOCFL 4"
"發炎","TOCFL 4"
"發揚","TOCFL 4"
"發音","TOCFL 4"
"法院","TOCFL 4"
"發展","TOCFL 4"
"法子","TOCFL 4"
"肥","TOCFL 4"
"肺","TOCFL 4"
"費","TOCFL 4"
"非法","TOCFL 4"
"廢話","TOCFL 4"
"肥胖","TOCFL 4"
"廢氣","TOCFL 4"
"廢水","TOCFL 4"
"廢物","TOCFL 4"
"份/份兒","TOCFL 4"
"粉筆","TOCFL 4"
"分別","TOCFL 4"
"分布/分佈","TOCFL 4"
"奮鬥","TOCFL 4"
"紛紛","TOCFL 4"
"吩咐","TOCFL 4"
"逢","TOCFL 4"
"縫","TOCFL 4"
"封","TOCFL 4"
"瘋","TOCFL 4"
"諷刺","TOCFL 4"
"封建","TOCFL 4"
"瘋狂","TOCFL 4"
"蜂蜜","TOCFL 4"
"分工","TOCFL 4"
"風氣","TOCFL 4"
"風趣","TOCFL 4"
"風險","TOCFL 4"
"瘋子","TOCFL 4"
"粉紅","TOCFL 4"
"分明","TOCFL 4"
"憤怒","TOCFL 4"
"分配","TOCFL 4"
"分散","TOCFL 4"
"分手","TOCFL 4"
"分數","TOCFL 4"
"分析","TOCFL 4"
"分享","TOCFL 4"
"否定","TOCFL 4"
"否認","TOCFL 4"
"幅","TOCFL 4"
"扶","TOCFL 4"
"服","TOCFL 4"
"浮","TOCFL 4"
"付","TOCFL 4"
"赴","TOCFL 4"
"副","TOCFL 4"
"富","TOCFL 4"
"輔導","TOCFL 4"
"符號","TOCFL 4"
"附加","TOCFL 4"
"婦女","TOCFL 4"
"夫妻","TOCFL 4"
"夫人","TOCFL 4"
"富裕","TOCFL 4"
"複雜","TOCFL 4"
"複製","TOCFL 4"
"該","TOCFL 4"
"蓋(子)","TOCFL 4"
"改革","TOCFL 4"
"改造","TOCFL 4"
"改正","TOCFL 4"
"幹","TOCFL 4"
"趕","TOCFL 4"
"肝","TOCFL 4"
"乾杯","TOCFL 4"
"幹部","TOCFL 4"
"乾脆","TOCFL 4"
"感到","TOCFL 4"
"感恩","TOCFL 4"
"鋼","TOCFL 4"
"鋼筆","TOCFL 4"
"港幣","TOCFL 4"
"港口/港","TOCFL 4"
"感激","TOCFL 4"
"趕緊","TOCFL 4"
"幹嘛","TOCFL 4"
"感情","TOCFL 4"
"感染","TOCFL 4"
"幹什麼","TOCFL 4"
"感受","TOCFL 4"
"告","TOCFL 4"
"高潮","TOCFL 4"
"告辭","TOCFL 4"
"高大","TOCFL 4"
"高度","TOCFL 4"
"高峰","TOCFL 4"
"高貴","TOCFL 4"
"高明","TOCFL 4"
"高手","TOCFL 4"
"高原","TOCFL 4"
"隔","TOCFL 4"
"各","TOCFL 4"
"割","TOCFL 4"
"擱","TOCFL 4"
